ID,Comment,Likes,Dislikes,Article,Region,Keyword
58777,"Enfim descobriram aonde se meteu o mundial do Palmeiras,rsrsrs,VAI CORINTHIANS!",3.0,4.0,"O que é um buraco negro, e por que há luz na primeira foto de um deles?",Indefinido,Negro
72367,William boné ficou pianinho 17 neles nem cegundo turno vai ter,12.0,6.0,Marco Aurélio vota pela rejeição da denúncia contra Bolsonaro por racismo; Moraes pede vista e adia decisão,Indefinido,Racismo
81261,Estou dando adeus desse Jornaleco parcial. onde está a matéria da delação de Palocci ??? revela que o PT ILula e Ddilma receberam 2.7 milhoes em propinas.,6.0,9.0,"'Bandidos de esquerda começaram a voltar ao poder' na Argentina, diz Bolsonaro sobre vitória da oposição nas primárias",Piauí,Racista
86688,Ah sim. Esse vídeo foi feito com um programa da Adobe. Já utilizei este efeito.,2.0,0.0,Bolsonaro pede desculpas ao STF e diz que vídeo com leão e hienas foi um 'erro',Indefinido,Feminismo
93276,Cautela.,6.0,0.0,Rede de escolas no RJ afasta professores após denúncias de assédio na web,Rio de Janeiro,Assédio
25900,Muito trabalho para a limpeza pública recolher toneladas de preservativ0s chei0s de fezes.,12.0,4.0,"Com Mel C, Iza e Gloria Groove, Parada do Orgulho LGBT reúne 3 milhões na Av. Paulista, segundo organizadores ",São Paulo,LGBT
74928,Vou levar a sério o seu nome ok? animal.,7.0,21.0,"Globo de Ouro 2018: Oprah Winfrey ganha homenagem e faz discurso sobre força das mulheres, assédio sexual e racismo",Indefinido,Racismo
95188,Mi-mi-mí continua...,12.0,4.0,"Brasil desperdiça poetas por racismo, misoginia e homofobia, dizem estudiosos de Luiz Gama e Hilda Machado",Indefinido,Misoginia
29667,Igreja é isso aí... um festival de hipocrisia formada por pessoas que querem se esconder. Tenho uma vizinha enfermeira que passou vinte nos numa seita protestante e agora largou tudo pra casar com um mulher. Tanto pastor por aí dando a booonda.,5.0,11.0,"Expulso de igreja evangélica, líder religioso cria abrigo LGBT em Maringá",Paraná,LGBT
88069,"ZumbisFDP, vcs não valem o sal do batizado,estrumes :MENINA DE ROSA, MENINO AZUL, MOTORISTA LARANJA, VIZINHO DO ASSASSINO DA VEREADORA.... AGORA SE INVESTIGA QUEM É O MANDANTE E O PORQUÊ.... O BRASIL ESPERA CENAS DO PRÓXIMO CAPITULO: (apesar que já se sabe quem foi o mandante)",18.0,26.0,Viúva de Marielle Franco participa de show da banda russa Pussy Riot e cobra respostas sobre crime,Pernambuco,Feminismo
87269,O pior presidente da história,11.0,3.0,Bolsonaro pede desculpas ao STF e diz que vídeo com leão e hienas foi um 'erro',Indefinido,Feminismo
42453,Que vergonha para os pais desta criatura.,11.0,15.0,Morador de rua é queimado vivo em SP e amigos falam em homofobia,São Paulo,Homofobia
89059,"Trabalho na região da Paulista, e foi inevitável deixar fazer comparações. Percebi q essas mulheres só respeitam homens q vestem saias, pq qm veste calça comprida são elas. É uma coisa meia machista, mas é assim que estão as coisas. Pode reparar, enquanto seus homens estão se depilando, elas estão barbudas até nos lugares onde não bate sol. Eeeeeeca.",10.0,4.0,Protesto na Paulista pede o fim da violência contra mulheres e critica governo Bolsonaro,São Paulo,Feminismo
33299,"Essa v.i.a.d.ag.e.m gosta de causar polemicas em publico, não respeitando quem esta a sua volta. Colheu o que plantou",20.0,0.0,Motorista suspeito de agredir ator em SP se apresenta à polícia e nega homofobia,São Paulo,Homofobia
74334,Conta a história dos três porquinhos agora,5.0,3.0,H&M fecha temporariamente lojas na África do Sul após protestos por racismo,Indefinido,Racismo
63080,"Militantes doentes e alucinados, quer causar problema em tudo, primeiro diz que roupa não tem gênero, aí depois diz que homem não pode usar roupa de mulher. Vt@nc, vestir de mulher não é machismo nem nada, muito pelo contrário, são os homens héteros vestidos de mulher que ajuda a quebrar o preconceito e machismo, muitos ainda vão com as namoradas e esposas etc, eles batem de frente com o sistema machistas, de que para ser homem não podem isso nem aquilo e tem que ser opressor, exalar masculinidade como se ainda fosse era medieval etc.. Esse é meu comentário, e eu sou uma travesti.",48.0,2.0,Belo Horizonte quer 'rasgar' fantasia do racismo no carnaval,Minas Gerais,Racismo
7528,"Eu com toda certeza acredito motorista, mas acho que deveria ser evitado a agressão.",25.0,7.0,Motorista suspeito de agredir ator em SP se apresenta à polícia e nega homofobia,São Paulo,Homofóbico
24472,"Sim.. com o mesmo direito de todos! Não tem que ficar sendo enaltecidos ou privilegiados. O dinheiro público deveria ser melhor utilizado. Sem falar esta ""linda"" classe de artistas. Enriquecendo as custas do povo",10.0,5.0,Bolsonaro diz que não vai financiar produções com temas LGBT; conheça séries citadas,Indefinido,LGBT
41927,"Que necessidade há de agredir fisicamente? Se houve discussão, ok? Agressão é covardia! Grande macho esse guarda Belo! affff",4.0,1.0,Guarda que agrediu ator no Shopping Higienópolis é indiciado por homofobia e lesão corporal,São Paulo,Homofobia
29381,Mas por que eles não nos deixam em paz ?,3.0,1.0,Rio registra no 1º trimestre de 2018 mais denúncias de agressões contra LGBT do que em todo 2017,Rio de Janeiro,LGBT
69216,"Um dos três ministros mais suspeitos do STF. Desculpe, mas não dá para levar a sério o que esse homem fala.",13.0,0.0,"Toffoli rechaça ditadura, fascismo, comunismo e racismo em sessão pelos 30 anos da Constituição",Indefinido,Racismo
71895,"falou tudo marcos,nós com 38 e o bandido com fuzil.",4.0,5.0,Jair Bolsonaro pede ao STF para ser absolvido da acusação de racismo,Indefinido,Racismo
57700,em que mundo o pt saiu a 4 anos atras ? kkkkk,4.0,0.0,"O que é o 'cisne verde', que pode causar a próxima crise financeira mundial",Indefinido,Negro
39659,Se não gostou muda de planeta,17.0,10.0,"Relator no STF, Celso de Mello repudia homofobia e critica 'inércia' do Congresso sobre tema",Indefinido,Homofobia
44189,Parabéns aos nossos irmãos LGBT's pela conquista! Quanto aos Bolsominions preconceituosos: Screw yourselves!!!,17.0,13.0,STF permite criminalização da homofobia e da transfobia,Indefinido,Transfobia
63961,"Trump com ""valores familiares""? O cara tá cheio de relacionamentos com garotas de programa e até suspeitas de pedofilia e o Lucas Souza dizendo que o cenoura de topete é 'de família'. Se liga zé mané.",17.0,10.0,"Acusado de racismo, Trump defende seus comentários contra Baltimore e deputado negro",Indefinido,Racismo
94262,"Se um homem diz que você é feia, ele é grosso; se uma mulher diz que você é feia, ela é invejosa, mas se uma criança diz que você é feia, você é feia.",2.0,0.0,"Em resposta a Guedes, filha de Brigitte Macron lança campanha contra misoginia",Indefinido,Misoginia
3268,kkkkkkkkkk um monte foi enganado aqui. Na hora H descobriram que o nome dela é Valdemar.,5.0,3.0,A curiosa razão pela qual há insetos homossexuais,Indefinido,Homosexual
43115,"Porque, assim como o corpo sem o espírito está morto, assim também a fé sem obras é morta. Tiago 2:26",10.0,4.0,Estudante da UFV diz que foi vítima de homofobia ao ser agredido em república,Minas Gerais,Homofobia
71829,"''Segundo a polícia, ainda não está claro se o ataque teve uma motivação racial''. É mta cretinice usar a morte dessa mulher para incitar o ódio racial.",14.0,4.0,O assassinato brutal que levou Anne Hathaway a se engajar contra o racismo nos EUA,Indefinido,Racismo
30784,"Isso se chama ditadura. Se não quer democracia, saia do país.",11.0,18.0,Bolsonaro nomeia Ricardo Braga como novo secretário de Cultura do governo,Indefinido,LGBT
82095,Isso tudo só por que ele disse que uma crioula é crioula. ?,2.0,0.0,Cheerleader negra perdoa e posa abraçada com autor de ofensa racista; foto viraliza,Indefinido,Racista
90480,""" O atacante da seleção francesa de FUTEBOL....""???",3.0,1.0,Mulher que denunciou jogador de vôlei francês em BH por assédio sexual diz que 'tomou providência',Minas Gerais,Assédio
77147,é mesmo é...,1.0,0.0,Justiça manda Mackenzie anular expulsão de aluno que gravou vídeo racista durante as eleições,São Paulo,Racista
68893,"Isso mesmo!!A cor da pele não quer dizer que são menos que ninguém...Quando se morre fede a mesma coisa.Esta infeliz que tem preconceito com os idosos ,tomara que fique idosa que não morra antes para sentir na pele ,o preconceito....",20.0,0.0,"Mulher denuncia ter sido vítima de racismo em ônibus, na Região de Curitiba",Paraná,Racismo
16014,"A esquerda além de só conter bandidos ainda por cima são racistas, no último domingo o jogador Malcon ex Corinthians sofreu racismo em sua estreia por parte da torcida do seu próprio clube lamentável!!!!",2.0,1.0,Bolsonaro critica demora da Anvisa para liberar registros: 'Será excesso de zelo ou só está procurando criar dificuldade para vender facilidade?',São Paulo,Homofóbico
55775,"Pago porque é minha obrigação , mas é revoltante pois moro na Jatiúca e tenho certeza que o prefeito e sua equipe não sabem que a Jatiúca faz parte do município de Maceió, o bairro está completamente abandonado .",0.0,0.0,Prazo para pagamento da cota única e 1ª parcela do IPTU em Maceió é prorrogado,Alagoas,Cotas
57526,"Até quando vai valer sessa safadeza, Depois querem gritar por igualdade, onde, levando vantagem sobre o mérito de notas de quem se lascou de estudar? Os maiores racistas são os próprios negros, quando não cagamnaentrada eles cagamnasaida, é sempre assim.",6.0,7.0,"Com cotas, USP quadruplica número de estudantes negros e indígenas em 10 anos ",São Paulo,Negro
14638,alguma escolha na vida pode trazer graves conseguencia isso pode acontecer com essas pessoas que faz essas escolha em suas vidas se elas nao fosse esse tipo de mulher nada disso tinha acontecido elas estoa sujeitas a esse tipo de violencia em qualquer lugar do mundo porque alguns nao toleram,8.0,23.0,Polícia de Londres detém quinto suspeito de agressão a lésbicas,Indefinido,Homofóbico
62701,"Escória da sociedade,cadeia neles já!",14.0,2.0,Modelos negras são comparadas a escravas em rede social durante desfile no DF,Distrito Federal,Negritude
84729,AQUELA FOTO ALI ENCIMA MOSTRA BEM O QUE FIZERAM COM AS VITIMAS NO BRASIL !! FIM DO DESARMAMENTO JÁ !!! VITIMAS COM MÃOS CONTRA CRIMINOSOS SEMPRE ARMADOS !!!,2.0,1.0,Feminicídio e violência doméstica: entenda interpretação da lei quando agressora é mulher,Distrito Federal,Feminicídio
56181,Quero ver se vai existir um comunista nesta hora e repassar o dinheiro pra quem mais precisa. Aguardem...,42.0,3.0,Grupo de assessores do PT na Câmara leva prêmio de R$ 120 milhões da Mega-Sena,Indefinido,Cotas
96568,"Ditador psicopata, esse acéfalo não gosta de pobre, indígenas, negros, flora ou fauna. O povo clamando por emprego, saúde e educação de qualidade e o que vemos e ouvimos são ofensas e baixaria, falso evangélico. Nojo!!!!",26.0,34.0,Senadores e deputados reagem à ofensa de Bolsonaro a repórter,Indefinido,Misoginia
79098,Leia outros jornais então para comparar.,14.0,2.0,"'Presidente, o senhor é racista?', pergunta repórter a Trump sobre polêmica envolvendo Haiti e países africanos",Indefinido,Racista
9432,Cabide de emprego,8.0,0.0,"Jair Bolsonaro diz que, se eleito, pode privatizar Petrobras 'se não tiver solução' ",Indefinido,Homofóbico
19651,"Força FernandaLima, vamos destruir a família tradicional e a sociedade patriarcal fascista. Vamos destruir a justiça patriarcal que prendeu o pai dos pobres.",20.0,99.0,Fernanda Lima processa Eduardo Costa após ofensas em rede social,Indefinido,Homofóbico
44793,quem tiver um tablet ?,2.0,0.0,Bolsonaro diz que decisão do STF sobre homofobia foi 'completamente equivocada',Indefinido,Transfobia
92653,"Definitivamente querem acabar com a relação heterossexual homem/mulher, daqui a pouco EssasFeminazis vão exigir que todo homem heterossexual seja sodomizado como apoio à causa DessasImbecis.",140.0,88.0,Morgan Freeman é acusado de assédio sexual por oito mulheres,Indefinido,Assédio
69979,"Técnicas de Contenção de Distúrbios Civis, nesse caso atirem algumas CTPS. Não sobra um meu irmão.",8.0,1.0,"Manifestantes invadem prédio da Fundação Palmares, em Brasília, em protesto contra novo presidente",Distrito Federal,Racismo
90275,Chorões kkkk,1.0,8.0,Tendas de acolhimento a mulheres e LGBTs registram 10 casos de assédio sexual no carnaval de rua de SP até segunda,São Paulo,Assédio
53654,"Enquanto isso, o Palmeiras ainda não tem mundial, vê se Pode!",17.0,6.0,Governo vai dobrar cota para compras em free shops de aeroportos,Indefinido,Cotas
24990,"Legado do pt e psol, país promíscuo, Deus tenha misericórdia",6.0,4.0,Nova decisão do TJ-RJ manda recolher livros com temática LGBT para  o público jovem e infantil que não estejam lacrados na Bienal,Rio de Janeiro,LGBT
32063,"Parabéns, que Deus abençoe e proteja esse nobre magistrado. Nem tudo está perdido!",6.0,4.0,Desembargador que mandou tirar vídeo do Porta dos Fundos do ar foi contra 'censura' a Bolsonaro em ação por homofobia    ,Rio de Janeiro,Homofobia
81799,"A África é do povo negro, portanto peguem todos os negros descendentes de africanos do continente americano, europeu e asiático e devolvam para a mãe África.",40.0,23.0,África do Sul tem confrontos após liberação de suspeitos de crime tido como racista,Indefinido,Racista
2140,Subraça foi a doida que arreganhou a b... te trazendo ao planeta.,6.0,2.0,Casal gay afirma ter sido expulso de hotel por homofobia em Araguaçu,Tocantins,Homosexual
63045,"só conversa mole, isso ta estranho. colocando as coisas do mercado na mochila. conta outra.",1.0,0.0,"Professora denuncia racismo após ser acusada de furto ao guardar compras em ecobag, em Curitiba",Paraná,Racismo
31068,O responsavel pela contagem estava no meio da multidão.... : ),0.0,0.0,Parada LGBT lota ruas de SP com show de Pabllo Vittar e discursos de Fernanda Lima e de viúva de Marielle,São Paulo,LGBT
94299,"Filha de peixe, peixinho é!!! KKKKKKKKKKKKKKKKKKKKKKKKKKK",1.0,1.0,"Em resposta a Guedes, filha de Brigitte Macron lança campanha contra misoginia",Indefinido,Misoginia
60604,Ser negro não é basear-se na tonalidade da cor da pele.,2.0,0.0,"Após decisão da Justiça, governo suspende nomeação do presidente da Fundação Palmares",Indefinido,Negro
53318,Existe cota só pela cor sim Cássia. Nos concursos é assim que funciona.,13.0,1.0,Investigação mostra como homem burlou sistema de cotas em concursos públicos ,Indefinido,Cotas
5357,"Que Paz do Senhor LÚCIFER ,portador da luz do conhecimento cientifico abençoe a todos! Brevemente quando o Senhor LÚCIFER trazer novamente CRISTO ao Planeta Terra todas as coisas voltarão ao normal e todas as anomalias serão expulsas deste Planeta. LÚCIFER SEJA LOUVADO!",0.0,1.0,STF equipara herança de união estável homossexual com a de casamento,Indefinido,Homosexual
27905,A grande maioria dos que estão nessa parada LGBT são cariocas e mineiros.,2.0,1.0,Público lota a avenida Paulista para a 22ª Parada LGBT,São Paulo,LGBT
52700,Parabéns à UFT pelo retrocesso!,73.0,2.0,Mestrado em letras da UFT oferece cotas para LGBTI no Tocantins pela 1ª vez,Tocantins,Cotas
22315,Vão queimar no inferno.,6.0,6.0,23ª Parada LGBT de SP; FOTOS,São Paulo,LGBT
35433,"NÃO QUERO SER CHATO, MAS.....O QUE ESSE PESSOAL PRECISA É DE TRATAMENTO E ACOMPANHAMENTO PSICOLÓGICO...........ELES PRECISAM DE CURA PARA O TRANSTORNO DELES..........",0.0,5.0,Bolsonaro diz que decisão do STF sobre homofobia foi 'completamente equivocada',Indefinido,Homofobia
35587,barrar teu c.o.o.l,2.0,3.0,STF deve retomar nesta quinta-feira julgamento sobre criminalização da homofobia,Indefinido,Homofobia
42635,"Fazer ""beijaço"" é fácil. Quero ver reproduzir.",33.0,13.0,Universitários fazem 'beijaço' contra suposto ato de homofobia na frente de bar em Boa Vista,Roraima,Homofobia
58791,"As pessoas são tementes a Deus e falam bobagens. Se um meteoro atingir a Terra hj, nunca mais se ouvirá falar da bíblia e o universo continuará o mesmo, não somos nada, somos um grão de poeira no Universo e esse deus que vcs idolatram só existe aqui.",64.0,62.0,"O que é um buraco negro, e por que há luz na primeira foto de um deles?",Indefinido,Negro
24566,Torcida do Atlético mineiro toda na área!!,6.0,12.0,Parada do Orgulho LGBT em Belo Horizonte reúne multidão no centro da cidade,Minas Gerais,LGBT
43927,Parabéns STF! Finalmente uma notícia boa nesse país! Sou contra a todo preconceito e sempre serei!,224.0,166.0,STF permite criminalização da homofobia e da transfobia,Indefinido,Transfobia
96378,Comprovada aonde? Pela Folha? Sei.,5.0,4.0,Senadores e deputados reagem à ofensa de Bolsonaro a repórter,Indefinido,Misoginia
6607,"Duvido. Vocês não sabem tudo sobre seus familiares, existem mentiras, segredos e traições. Tudo isso é completamente normal, mas a partir do momento que alguém da família se revela como homoafetivo, tudo deixa de ser normal. O que é uma grande bobagem. A pessoa passa a ser vista como alguém com ""problema mental"" e os outros com ""saude mental excelente"", mesmo que estejam enganando alguém. Bom, espero que vocês e suas ""famílias normais"", quando morrerem vão direto para o paraíso, lugar dos heterossexuais que comentem pecados normais.",4.0,0.0,"Rosa nem sempre foi 'cor de menina' - nem o azul, 'de menino'",Indefinido,Homosexual
89494,Redes sociais !!! O mundo era muito melhor antes delas!!!,20.0,0.0,Pesquisa mostra que brasileiro tem pouca disposição para conversar com quem pensa diferente,Indefinido,Feminismo
32919,"Chamem a Klan,bora resolver logo isso",9.0,4.0,Motorista suspeito de agredir ator em SP se apresenta à polícia e nega homofobia,São Paulo,Homofobia
13984,Ateu só pensa em dar o cool.,3.0,2.0,Desembargador que mandou tirar vídeo do Porta dos Fundos do ar foi contra 'censura' a Bolsonaro em ação por homofobia    ,Rio de Janeiro,Homofóbico
37125,"Cuidado Paulo, a defesa da ideia de sobreposição de um grupo majoritário sobre outro, minoritário, foi uma pregação feita por um sujeitinho com bigodinho na década de 30 do século passado. Não faz sentido esse tipo de pensamento hoje em dia...Não de países que vivem num Estado Democrático de Direito, no qual, sim, nem sempre o desejo da maioria pode prevalecer, exatamente para proteção das minorias.",7.0,4.0,STF retoma nesta quinta-feira julgamento sobre criminalização da homofobia,Indefinido,Homofobia
83276,"Suspenso? Esse animal tem de ser expulso e sofrer as penas da lei. Se quando aluno tem essa mente podre, imagine essa coisa depois de formada!!! Prisão por 6 meses, no mínimo e expulsão da faculdade.",2.0,0.0,Aluno suspenso do Mackenzie que ameaçou matar 'negraiada' pede perdão: 'áudio infeliz',São Paulo,Racista
82989,Ainda por cima é feio que dói.Affffff,3.0,0.0,Aluno suspenso do Mackenzie que ameaçou matar 'negraiada' pede perdão: 'áudio infeliz',São Paulo,Racista
18790,"É o mesmo Eduardo Costa suspeito de estelionato na venda de um imóvel? Tem telhado de vidro, deveria é cuidar da própria vida....",23.0,3.0,Fernanda Lima processa Eduardo Costa após ofensas em rede social,Indefinido,Homofóbico
12863,Voce ta confundindo racismo com injúria racial,5.0,0.0,Maioria do STF vota por enquadrar homofobia como crime de racismo; julgamento é suspenso ,Indefinido,Homofóbico
72643,"Pra mim nenhum dos candidatos é digno de comandar um país do ""tamanho"" do Brasil. Ma se um cara que está preso lidera as pesquisas com ampla vantagem, o que dizer dos adversários que estão solto? A lógica diz que devem ser bem pior.",5.0,0.0,Marco Aurélio vota pela rejeição da denúncia contra Bolsonaro por racismo; Moraes pede vista e adia decisão,Indefinido,Racismo
48217,Pobre país chamado Brasil é uma desgraça após a outra!!!...,3.0,1.0,Bolsonaro diz que vai indicar ministro 'terrivelmente evangélico' para o STF,Indefinido,Transfobia
73936,Esse RACISTA é eleitor do Bolsobosta com certeza !,103.0,195.0,Aluno da FGV vira réu por racismo e injúria racial após chamar colega negro de 'escravo',São Paulo,Racismo
95490,""" entre elas propaganda de extrema direita "" Os discursos de odio da estrema esquerda estão liberados e infelizmente esta acontecendo isso no Mundo .",17.0,9.0,Governo alemão quer endurecer leis contra discurso de ódio,Indefinido,Misoginia
88300,"O Brasil não aguenta mais ouvir falar dessa Marielle. Deixem ela descansar em paz, e nós também!",126.0,5.0,Viúva de Marielle Franco participa de show da banda russa Pussy Riot e cobra respostas sobre crime,Pernambuco,Feminismo
4563,Quer dizer então. que o casal pode se beijar em praça Pública e os filhos tem que olhar e não podemos fazer nada... Parabéns STF. SALVANDO ALGUNS QUE TEM PRO LÁ E HORA DO POVO MUDAR ISSO... ESCOLHER BEM OS PRÓXIMOS PRESIDENTES. SÓ ACHO QUE O PRESIDENTE TERIA QUE VETAR...,22.0,92.0,Bolsonaro diz que decisão do STF sobre homofobia foi 'completamente equivocada',Indefinido,Homosexual
92995,"Gente, não se enganem... toda mulher sabe quando o sujeito é inconveniente!!! nunca é só uma esbarrada, uma encostada sem querer quando o ônibus está cheio. Vcs não sabem o quanto é humilhante, degradante e revoltante ser vítima destas ações. Agora pensem que podia ser sua irmã, sua mãe, sua esposa passando por este constrangimento e invasão. Nada justifica!!!",8.0,1.0,'Botão do assédio' é usado pela primeira vez e leva suspeito para cadeia em BH,Minas Gerais,Assédio
21295,"Kkkkkkk ! Se pesquisa funcionasse , a anta tinha conseguido se eleger no Senado de Minas e em 1 lugar kkkkkkkkkkkkkkkkkk",21.0,0.0,"Maioria diz que gênero e sexualidade devem entrar no currículo escolar, diz pesquisa encomendada pelo MEC",Indefinido,Homofóbico
9772,ESTÃO vendo como tem Empresas e Pessoas Morrendo de Medo Dele ser o novo PRESIDENTE vamos parar de achar que os Falas Mancas Pessoas Boazinhas e bonitinhas que e bom no poder vejam e leiam a historia depois que saiu do poder os MILITARES vejam e leiam pois na era dos militares tinha escolas publicas hospitais públicos segurança respeitada e ainda as GRANDES OBRAS NO BRASIL FOI FEITA PELOS MESMOS tudo FUNCIONAVA LEIAM A HISTORIA CERTA NÃO O QUE FALARAM E IMPUSERAM PARA O POVO ACREDITAR LEIAM,3.0,0.0,"Jair Bolsonaro diz que, se eleito, pode privatizar Petrobras 'se não tiver solução' ",Indefinido,Homofóbico
43855,"Aonde vai acabar essa sigla? Esse pessoal cada ano acrescenta uma letra, são muito folgados mesmo.",11.0,43.0,"Familiares e amigos do jovem Davi Amaral fazem passeata por direitos LGBTi, em Santarém",Pará,Homofobia
60078,"todos os cientistas mesmo sem saber são sacerdotes de Jesus, trazendo o conhecimento do cosmos para todos nós, e o cosmos ou seja tudo que existe é nada mais é que Deus.",6.0,5.0,"'Resultados como esse podem inspirar a próxima geração de cientistas', diz brasileira envolvida na 1ª foto de um buraco negro",Indefinido,Negro
87074,tando,0.0,0.0,Bolsonaro pede desculpas ao STF e diz que vídeo com leão e hienas foi um 'erro',Indefinido,Feminismo
32075,Não confundir censura com desrespeito.,7.0,2.0,Desembargador que mandou tirar vídeo do Porta dos Fundos do ar foi contra 'censura' a Bolsonaro em ação por homofobia    ,Rio de Janeiro,Homofobia
29062,"Parabéns, o esforço das organizações globo em informar sobre itnerarios e akternativas para a mobilidade urbana deveria ter sido a mesma na paralisação dos caminhoneiros. O detalhe é que este evento de hoje é muito bem pago!!!",10.0,1.0,Veja interdições e alterações nos itinerários de linhas de ônibus para a realização da 22ª Parada do Orgulho LGBT,São Paulo,LGBT
30392,"Te garanto que a direção da Salvat esta em festa, brindando e agradecendo o Crivella pela publicidade do livro, eles não imaginavam que venderiam tanto. Kkkkkkkk",6.0,0.0,Toffoli suspende decisão judicial que permitia apreensão de livros na Bienal do Rio,Indefinido,LGBT
58419,"Cometeu um homicídio, é bandido, foi pro colo do capeta, JUSTO.",63.0,0.0,Texas executa supremacista branco por assassinato de negro,Indefinido,Negro
93949,"Religião, futebol, novela, partido político, hierarquia, riqueza e pobreza, desigualdade social, preconceito, que mundo errado em que vivemos.",24.0,15.0,Mulheres muçulmanas denunciam assédio sexual em peregrinação a Meca,Indefinido,Assédio
2046,"VAI TRABALHAR DEPUTADO, LARGA A MÃO DE SER IDIOTA, QUER APARECER, PALHAÇO.,",27.0,5.0,Deputado do DF entra com representação contra Bolsonaro na PGR por LGBTfobia,Distrito Federal,Homosexual
50896,Já passou da hora de convocar uma constituinte para colocar o Judiciário e MP no lugar que eles merecem. Eles não poder de legislar. Ou o CN se impõe duramente aprovando o impeachment de alguns ministros do STF ou viveremos reféns eternos dessa verdadeira ditadura de togados.,7.0,6.0,"Relator no STF, Celso de Mello repudia homofobia e critica 'inércia' do Congresso sobre tema",Indefinido,Transfobia
70176,um marginal querendo 15 min de fama,28.0,4.0,"Diplomação de eleitos em São Paulo tem confusão entre deputados, PM no palco e acusação de racismo",São Paulo,Racismo
22634,"acende, puxa, prende, passa, Indio quer cachimbo indio quer fazer fumaça",1.0,1.0,Livros com temática LGBT comprados por Felipe Neto são distribuídos na Bienal,Rio de Janeiro,LGBT
72762,IMUNIDADE PARLAMENTAR ...ATE QUANDO ?,4.0,7.0,Marco Aurélio vota pela rejeição da denúncia contra Bolsonaro por racismo; Moraes pede vista e adia decisão,Indefinido,Racismo
35644,"Pra quem não respeita ninguém, é ""só"" por isso sim.",6.0,9.0,STF deve retomar nesta quinta-feira julgamento sobre criminalização da homofobia,Indefinido,Homofobia
81056,"A indigência mental dos seguidores do Bolsozilla se exibe , em toda a sua grandeza , pela constante rememoração do ex-presidente , quando este nem de longe faz parte do assunto ...",9.0,1.0,"'Bandidos de esquerda começaram a voltar ao poder' na Argentina, diz Bolsonaro sobre vitória da oposição nas primárias",Piauí,Racista
24699,Não existe mineiroViado !! É tudo imigrante!!,17.0,11.0,Parada do Orgulho LGBT em Belo Horizonte reúne multidão no centro da cidade,Minas Gerais,LGBT
59484,"Eu mesmo já comprovei a teoria da relatividade. Quando vou lá na casa da minha sogra cada minuto dura uma hora, mas quando estou em casa jogando videogame cada hora dura um minuto.",226.0,13.0,Pesquisadores confirmam teoria da relatividade de Einstein ao estudar estrela orbitando em buraco negro ,Indefinido,Negro
67546,Homofóbicos geralmente tem a masculinidade frágil,73.0,4.0,Policia Civil indicia três homens acusados de agredir jovem na saída de balada no ABC,São Paulo,Racismo
15234,Rabimicina 25cm,2.0,1.0,Vereadores se defendem de acusações de homofobia e provocam bate-boca na Câmara de Maceió,Alagoas,Homofóbico
5057,Nojeiras do inferno essas imundicias,15.0,33.0,TJSC decide pela divisão de bens entre casal homossexual com relacionamento aberto,Santa Catarina,Homosexual
251,"Reporter: Se seu filho cometeu crime, ele vai ser preso / Presidente da República: Tu é g@-y, tu é g@-y que eu sei!!! Só votei nessa bosta pq nenhum dos outros tinha condições de vencer o PT...",16.0,13.0,Bolsonaro diz que repórter tem 'cara de homossexual terrível'; entidades de jornalistas reagem ,Indefinido,Homosexual
3395,"Direitos iguais por mérito, sem cotas, bolsa isso e bolsa aquilo! Devemos respeitar um ao outro sim... Mas sem ideologia de gêneros em escolas para crianças!",19.0,2.0,Sintonia Eleitoral: maior parte diz que homossexuais devem ter os mesmos direitos que heterossexuais,Indefinido,Homosexual
44229,"Ta nada, o mundo ta é começando.",5.0,2.0,STF permite criminalização da homofobia e da transfobia,Indefinido,Transfobia
79106,Cadê aqueles milhares de comentários esquerdistas?,23.0,12.0,"'Presidente, o senhor é racista?', pergunta repórter a Trump sobre polêmica envolvendo Haiti e países africanos",Indefinido,Racista
73338,Desculpa uma bexiga ... cana nesse idiotinha !!!,2.0,2.0,Polícia indicia por racismo aluno da FGV que disse que 'encontrou escravo no fumódromo' ,São Paulo,Racismo
33551,"ator ??? deve ser ator mesmo, tá representando ( fazendo papel de vítima) mi mi mi .... SEMPRE PEGUEI ÔNIBUS E TODA VEZ QUE HOUVE CONFUSÃO ENTRE MOTORISTA OU COBRADOR COM PASSAGEIRO, FOI O PASSAGEIRO QUE CAUSOU O PROBLEMA .... imaginem se toda hora que entrar um ""boiola"" o motorista agir com essa tal ""homofobia"", com certeza ele não sai do ponto. Esse caso aí, quando uma pessoa acusa a outra e não provar que é verdade a ""pena"" deveria ser aplicada ao acusador, aí quero ver se esses afetados vão continuar com esse discurso.",34.0,9.0,Motorista suspeito de agredir ator em SP se apresenta à polícia e nega homofobia,São Paulo,Homofobia
77494,"Chama a capitão agora, o ta r i.o",52.0,4.0,Mackenzie expulsa estudante de direito que publicou vídeo racista durante as eleições,São Paulo,Racista
84610,"E ainda assim ,podem alegar que foi dopada pra assinar tal documento, negócio e ficar esperto .",2.0,0.0,Senado aprova PEC que torna feminicídio e estupro crimes imprescritíveis,Indefinido,Feminicídio
4927,"Relaxem canhotinha ..... e cuidados, não esqueçam do preservativo!",0.0,3.0,Bolsonaro diz que decisão do STF sobre homofobia foi 'completamente equivocada',Indefinido,Homosexual
